Serial,Aspect,Opinion(List)
574,人间,想_改为_大_造成_
574,店后,想_改为_大_造成_
574,床房,造成_
574,房型,造成_
574,存在,造成_
574,价格,造成_
574,差别,造成_
574,沟通,造成_
574,差异,造成_
574,误解,
574,客人,表示_抱歉_
574,遗憾,
575,酒店,不错_很舒适_
575,房间算,不错_很舒适_
575,大床,很舒适_
575,酒店,不到_高_
575,环境,不到_高_
575,四星,高_
575,标准,高_
575,三星,高_
575,地点,很好_适中_
575,价钱,适中_
576,山西,定_
576,旅游,定_
576,大同,定_
576,电话,定_
576,酒店,
576,房间,刚刚够_偏偏报_入住_感觉_就是_比较乱_
576,三星,偏偏报_入住_感觉_就是_比较乱_
576,标准,偏偏报_入住_感觉_就是_比较乱_
576,星,入住_感觉_就是_比较乱_
576,洗浴,比较乱_
576,中心,比较乱_
576,房间,比较乱_
576,内部,又是_损坏_上去_一看_又说_查错_不知道_搞_
576,结算,又是_损坏_上去_一看_又说_查错_不知道_搞_
576,房间,损坏_上去_一看_又说_查错_不知道_搞_
576,物品,损坏_上去_一看_又说_查错_不知道_搞_
576,酒店,
576,品味,
576,招牌,
577,观景房,住_太低_看_不到_很好_轻轨_很近_
577,楼层,太低_看_不到_很好_轻轨_很近_
577,19楼,看_不到_很好_轻轨_很近_
577,江景,很好_轻轨_很近_
577,地点,很好_轻轨_很近_
577,临江,很近_
577,门站,很近_
577,口站,很近_
577,起点,很近_
577,解放碑,
577,附近,
578,海景房,入住_入住_稍好_也是_靠_好找_可惜_是_到_没有_都是_不知是_太小_开热水_又把_烫_要_死_太大_就是_偏高_
578,环境,稍好_也是_靠_好找_可惜_是_到_没有_都是_不知是_太小_开热水_又把_烫_要_死_太大_就是_偏高_
578,地理,也是_靠_好找_可惜_是_到_没有_都是_不知是_太小_开热水_又把_烫_要_死_太大_就是_偏高_
578,位置,也是_靠_好找_可惜_是_到_没有_都是_不知是_太小_开热水_又把_烫_要_死_太大_就是_偏高_
578,近海,好找_可惜_是_到_没有_都是_不知是_太小_开热水_又把_烫_要_死_太大_就是_偏高_
578,热水,没有_都是_不知是_太小_开热水_又把_烫_要_死_太大_就是_偏高_
578,凉水,不知是_太小_开热水_又把_烫_要_死_太大_就是_偏高_
578,锅炉,太小_开热水_又把_烫_要_死_太大_就是_偏高_
578,原因,开热水_又把_烫_要_死_太大_就是_偏高_
578,人,烫_要_死_太大_就是_偏高_
578,变化,太大_就是_偏高_
578,娱乐,偏高_
578,项目,偏高_
578,价格,偏高_
579,客人,已经住_觉得_挺不错_希望_继续_保持_
580,酒店,比较新_还是_比较方便_有_去_方便_
580,设施,比较新_还是_比较方便_有_去_方便_
580,交通,还是_比较方便_有_去_方便_
580,市,有_去_方便_
580,中心,有_去_方便_
580,距离,去_方便_
580,机场,方便_
581,房间,找_不到_没有_不知道_是_不是_以前有_投诉_睡_不着_就拆_煲_没洗_干净_还有_黑黑_都有_连倒_出来_还是_有_
581,纸巾,没有_不知道_是_不是_以前有_投诉_睡_不着_就拆_煲_没洗_干净_还有_黑黑_都有_连倒_出来_还是_有_
581,厕所,没有_不知道_是_不是_以前有_投诉_睡_不着_就拆_煲_没洗_干净_还有_黑黑_都有_连倒_出来_还是_有_
581,抽风机,不知道_是_不是_以前有_投诉_睡_不着_就拆_煲_没洗_干净_还有_黑黑_都有_连倒_出来_还是_有_
581,人,投诉_睡_不着_就拆_煲_没洗_干净_还有_黑黑_都有_连倒_出来_还是_有_
581,抽风,睡_不着_就拆_煲_没洗_干净_还有_黑黑_都有_连倒_出来_还是_有_
581,机吵,睡_不着_就拆_煲_没洗_干净_还有_黑黑_都有_连倒_出来_还是_有_
581,人家,睡_不着_就拆_煲_没洗_干净_还有_黑黑_都有_连倒_出来_还是_有_
581,水,没洗_干净_还有_黑黑_都有_连倒_出来_还是_有_
581,水煲,没洗_干净_还有_黑黑_都有_连倒_出来_还是_有_
581,水垢,都有_连倒_出来_还是_有_
581,水,出来_还是_有_
581,塑料,超级脏_黑_到_可以_吓_死_
581,人,
581,电梯,没有_走进_没_想想_舒服_有_说_走上_好像走进_桑拿_说明_是_丑_
581,空调,走进_没_想想_舒服_有_说_走上_好像走进_桑拿_说明_是_丑_
581,大热天,走进_没_想想_舒服_有_说_走上_好像走进_桑拿_说明_是_丑_
581,电梯,没_想想_舒服_有_说_走上_好像走进_桑拿_说明_是_丑_
581,空调,想想_舒服_有_说_走上_好像走进_桑拿_说明_是_丑_
581,焖,想想_舒服_有_说_走上_好像走进_桑拿_说明_是_丑_
581,里面,想想_舒服_有_说_走上_好像走进_桑拿_说明_是_丑_
581,朋友,说_走上_好像走进_桑拿_说明_是_丑_
581,楼,好像走进_桑拿_说明_是_丑_
581,客房,好像走进_桑拿_说明_是_丑_
581,走廊,好像走进_桑拿_说明_是_丑_
581,走廊,是_丑_
581,房间,用_完_指_是_写_经常出差_免_要_用_写_收_不放纸_
581,纸,指_是_写_经常出差_免_要_用_写_收_不放纸_
581,东西,经常出差_免_要_用_写_收_不放纸_
581,纸,经常出差_免_要_用_写_收_不放纸_
581,朋友,经常出差_免_要_用_写_收_不放纸_
581,外难,免_要_用_写_收_不放纸_
581,纸张,写_收_不放纸_
581,东西,收_不放纸_
581,服务生,收_不放纸_
581,房间,不放纸_
581,国际,打_要_12块_出来_打_居然没_知道_说_就有_知道_好找_
581,展览,打_要_12块_出来_打_居然没_知道_说_就有_知道_好找_
581,中心,打_要_12块_出来_打_居然没_知道_说_就有_知道_好找_
581,展会,出来_打_居然没_知道_说_就有_知道_好找_
581,人,知道_说_就有_知道_好找_
581,酒店,说_就有_知道_好找_
581,锦江,就有_知道_好找_
581,星,就有_知道_好找_
581,人,知道_好找_
581,酒店,好找_
581,小巷,好找_
581,门口,就是_小_
581,店,
581,交通,还好_
581,周围,没_吃饭_就有_说_不好吃_有_没去_吃_不知道_
581,地方,就有_说_不好吃_有_没去_吃_不知道_
581,西餐厅,说_不好吃_有_没去_吃_不知道_
581,老外,说_不好吃_有_没去_吃_不知道_
581,酒店,有_没去_吃_不知道_
581,中餐,没去_吃_不知道_
581,好不好吃,
581,房间,倒是_还干净_
581,东西,还要_20块_
581,酒店,服务_问_会_不理_不采_不要_去_住_
581,马马虎虎,问_会_不理_不采_不要_去_住_
581,女人,问_会_不理_不采_不要_去_住_
581,建议,不要_去_住_
581,女性,不要_去_住_
581,朋友,不要_去_住_
581,酒店,
582,酒店,非常差_有_很浓_
582,整体,非常差_有_很浓_
582,素质,非常差_有_很浓_
582,房间,有_很浓_
582,油烟,
582,味道,
583,意见,特别关注_感觉_如下_有点旧_很干净_盖_很舒服_很暖和_蛮大_是_还算_很近_
583,标准,有点旧_很干净_盖_很舒服_很暖和_蛮大_是_还算_很近_
583,被子,盖_很舒服_很暖和_蛮大_是_还算_很近_
583,卫生间,蛮大_是_还算_很近_
583,因,是_还算_很近_
583,商业,还算_很近_
583,中心,还算_很近_
583,酒店,还算_可以_说_入住_挺快_很满意_
583,服务,还算_可以_说_入住_挺快_很满意_
583,退房,挺快_很满意_
583,早餐,还可以_也不错_不少_挺可_口_
583,环境,也不错_不少_挺可_口_
583,江南,不少_挺可_口_
583,感觉,不少_挺可_口_
583,菜品,不少_挺可_口_
583,种品,不少_挺可_口_
583,市,很近_微有_热闹_来_找_办事_不方便_还好_有_
583,火车站,很近_微有_热闹_来_找_办事_不方便_还好_有_
583,距离,很近_微有_热闹_来_找_办事_不方便_还好_有_
583,人,不方便_还好_有_
583,停车,还好_有_
583,地下,
583,停车场,
583,推荐,
584,酒店,不好_排_住_漏风_
584,服务,不好_排_住_漏风_
584,程度,排_住_漏风_
584,第一,住_漏风_
584,房间,漏风_
584,房间,是_坏_半夜给_冻醒_
584,空调,是_坏_半夜给_冻醒_
584,房间,明显比1702_小_不能够_上网_已经被_折磨_在调整_
584,房间,小_不能够_上网_已经被_折磨_在调整_
584,房间,不能够_上网_已经被_折磨_在调整_
584,没有,在调整_
584,力气,在调整_
584,房间,
584,床,看看_看_不了_携程_比较满意_提供_是_不满意_希望_能够_好好考虑_怎么相信_携程_
584,电视,看_不了_携程_比较满意_提供_是_不满意_希望_能够_好好考虑_怎么相信_携程_
584,天,看_不了_携程_比较满意_提供_是_不满意_希望_能够_好好考虑_怎么相信_携程_
584,服务,比较满意_提供_是_不满意_希望_能够_好好考虑_怎么相信_携程_
584,辽宁省,提供_是_不满意_希望_能够_好好考虑_怎么相信_携程_
584,沈阳市,提供_是_不满意_希望_能够_好好考虑_怎么相信_携程_
584,新湖,提供_是_不满意_希望_能够_好好考虑_怎么相信_携程_
584,城市,提供_是_不满意_希望_能够_好好考虑_怎么相信_携程_
584,酒店,提供_是_不满意_希望_能够_好好考虑_怎么相信_携程_
584,客房,是_不满意_希望_能够_好好考虑_怎么相信_携程_
584,服务,是_不满意_希望_能够_好好考虑_怎么相信_携程_
584,携程,能够_好好考虑_怎么相信_携程_
584,加盟,怎么相信_携程_
584,酒店,怎么相信_携程_
584,品牌,
585,特价房,非常小_走到_基本是_用_不隔音_隔_出来_还有_临近_做事_都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,四步,走到_基本是_用_不隔音_隔_出来_还有_临近_做事_都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,房间,基本是_用_不隔音_隔_出来_还有_临近_做事_都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,墙角,基本是_用_不隔音_隔_出来_还有_临近_做事_都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,板材,隔_出来_还有_临近_做事_都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,隔壁,还有_临近_做事_都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,电视,还有_临近_做事_都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,声音,还有_临近_做事_都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,房间,做事_都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,夜晚,做事_都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,男女,做事_都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,呻吟,都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,同浴,都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,声音,都能_很清楚_听见_就是_见面_很差_排出_相同_主要考虑_在_才去_住_
585,网友,见面_很差_排出_相同_主要考虑_在_才去_住_
585,炮房,很差_排出_相同_主要考虑_在_才去_住_
585,房间,很差_排出_相同_主要考虑_在_才去_住_
585,空气,很差_排出_相同_主要考虑_在_才去_住_
585,质量,很差_排出_相同_主要考虑_在_才去_住_
585,换气,排出_相同_主要考虑_在_才去_住_
585,携程,相同_主要考虑_在_才去_住_
585,价格,相同_主要考虑_在_才去_住_
585,门,相同_主要考虑_在_才去_住_
585,市价,相同_主要考虑_在_才去_住_
585,办事,在_才去_住_
585,地点,在_才去_住_
585,附近,才去_住_
586,人,深刻_比较低_
586,印象,比较低_
586,星,比较低_
586,价格,比较低_
587,13楼,是_所以到_还是有_很吵_太好_很旧_有_是_久远_不及_如家_很差_还有_
587,延马路,所以到_还是有_很吵_太好_很旧_有_是_久远_不及_如家_很差_还有_
587,声音,太好_很旧_有_是_久远_不及_如家_很差_还有_
587,隔音,太好_很旧_有_是_久远_不及_如家_很差_还有_
587,房间,很旧_有_是_久远_不及_如家_很差_还有_
587,设施,很旧_有_是_久远_不及_如家_很差_还有_
587,可能,是_久远_不及_如家_很差_还有_
587,年代,久远_不及_如家_很差_还有_
587,缘故,不及_如家_很差_还有_
587,莫泰168....,很差_还有_
587,性价比,很差_还有_
588,酒店,又脏_又旧_还算_可以_接受_
588,房间,又脏_又旧_还算_可以_接受_
588,床铺,还算_可以_接受_
588,干净,还算_可以_接受_
588,程度,还算_可以_接受_
588,电视,好用_不可以_打开_贴_不知道_
588,遥控器,好用_不可以_打开_贴_不知道_
588,窗户,不可以_打开_贴_不知道_
588,外面,贴_不知道_
588,广告,
588,服务员,去_无奈找到_告诉_已经确认_是_有_一定赶_不上_
588,服务员,告诉_已经确认_是_有_一定赶_不上_
588,前台,已经确认_是_有_一定赶_不上_
588,结果,是_有_一定赶_不上_
588,手机,有_一定赶_不上_
588,闹钟,一定赶_不上_
588,功能,一定赶_不上_
588,飞机,
588,客人,需要_好像是_
588,城市,好像是_
588,建设费,好像是_
588,费用,
588,甘肃省,
588,要求,
588,甘肃,入住_承担_不多_不过可以_反映_
588,酒店,入住_承担_不多_不过可以_反映_
588,酒店,承担_不多_不过可以_反映_
588,钱,不多_不过可以_反映_
588,酒店,
588,服务,
588,水平,
588,好处,就是_可以_提供_免费接机_服务_不过来接_也应该_不是_一直询问_可否_租_
588,酒店,可以_提供_免费接机_服务_不过来接_也应该_不是_一直询问_可否_租_
588,车子,也应该_不是_一直询问_可否_租_
588,酒店,一直询问_可否_租_
588,车子,一直询问_可否_租_
588,车子,
588,师傅,倒是_挺憨厚_
588,态度,挺憨厚_
588,城市,就不足为奇_
588,服务,就不足为奇_
588,水平,就不足为奇_
589,房间,比较旧_不错_没有_
589,设施,比较旧_不错_没有_
589,餐饮贵,不错_没有_
589,服务,不错_没有_
589,景观,
589,外观,好点_
589,狮林,好点_
590,实话,不好_老_新_启用_不会_吵闹_不明白_没到位_根本比_不上_大_星级_定_不怎么_携程_定_说_携程_便宜_可_是_有_不相信_携程_点评_
590,环境,不好_老_新_启用_不会_吵闹_不明白_没到位_根本比_不上_大_星级_定_不怎么_携程_定_说_携程_便宜_可_是_有_不相信_携程_点评_
590,火车站,新_启用_不会_吵闹_不明白_没到位_根本比_不上_大_星级_定_不怎么_携程_定_说_携程_便宜_可_是_有_不相信_携程_点评_
590,旁边,新_启用_不会_吵闹_不明白_没到位_根本比_不上_大_星级_定_不怎么_携程_定_说_携程_便宜_可_是_有_不相信_携程_点评_
590,火车站,启用_不会_吵闹_不明白_没到位_根本比_不上_大_星级_定_不怎么_携程_定_说_携程_便宜_可_是_有_不相信_携程_点评_
590,装修,没到位_根本比_不上_大_星级_定_不怎么_携程_定_说_携程_便宜_可_是_有_不相信_携程_点评_
590,城市,星级_定_不怎么_携程_定_说_携程_便宜_可_是_有_不相信_携程_点评_
590,酒店,定_不怎么_携程_定_说_携程_便宜_可_是_有_不相信_携程_点评_
590,携程,定_不怎么_携程_定_说_携程_便宜_可_是_有_不相信_携程_点评_
590,房间,不怎么_携程_定_说_携程_便宜_可_是_有_不相信_携程_点评_
590,厦门,说_携程_便宜_可_是_有_不相信_携程_点评_
590,酒店,说_携程_便宜_可_是_有_不相信_携程_点评_
590,网友,说_携程_便宜_可_是_有_不相信_携程_点评_
590,定房,便宜_可_是_有_不相信_携程_点评_
590,房间,是_有_不相信_携程_点评_
590,酒店,有_不相信_携程_点评_
590,差级,不相信_携程_点评_
590,补充,点评_
591,房间,比较宽敞_星级_较大_
591,大堂,星级_较大_
591,差距,较大_
591,电梯,快_尤其到_
591,速度,快_尤其到_
